unique_id,ds,y,Nombre_Ciudad,Grupo,Clase,Subclase,Generico,Unidad,Tipo_Dato
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-12-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2026-01-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2026-02-01,570.0969848632812,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2026-03-01,596.292724609375,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2026-04-01,598.0015258789062,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2024-09-01,45.333333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2024-10-01,44.00333333333333,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2024-11-01,43.00333333333333,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2024-12-01,42.89000000000001,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-01-01,42.89000000000001,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-02-01,43.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-03-01,42.583333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-04-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-05-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-06-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-07-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-08-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-09-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-10-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-11-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2025-12-01,41.223333333333336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2026-01-01,40.89,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CRISTAL, ACEITE, MIXTO, BOTELLA DE",2026-02-01,40.259735107421875,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
